recette_id,nom,description,couleur_hex,collection,Rang,ligne,format,nb_unites,instructions,notes,ingredient_type,ingredient_nom,quantite_g,cout_ingredient,cure,prix_vente,image_url,statut,image_url_noel,colsSecondaires,desc_emballage,Surgras,ingredient_inci
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Beurres,Beurre de karité,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Butyrospermum parkii (Shea) Butter
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Liquides,Eau,130,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Aqua
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Fragrances,Gomme balloune (fragrance),5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Fragrance
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile d'olive,250,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Olea europaea oil
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile de coco,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Cocos nucifera (Coconut) Oil
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile végétale amande douce,50,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Prunus amygdalus
65,PETIT NUAGE BONBON,"Un savon espiègle et joyeux, comme un éclat de rire qui s'envole. Sa mousse orange libère une odeur de gomme balloune, sucrée et légère, qui rappelle les souvenirs d'enfance et les joues qui sourient. Petit nuage bonbon est une friandise pour le cœur, une bulle de joie à chaque utilisation.",#B64679,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Secs,Soude caustique (NaOH),59,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,public,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083581/univers-caresse/produits/ywvtdsbkjhww65hyhrcv.jpg,,"Un nuage espiègle et sucré, gomme balloune et rires d'enfants dans une mousse joyeuse.",10%,Sodium Hydroxide
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Argiles,Argile blanche,5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Kaolin (Bolus Alba)
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Beurres,Beurre de karité,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Butyrospermum parkii (Shea) Butter
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Liquides,Eau,130,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Aqua
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Fragrances,Fragrance poudre de bébé,5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Fragrance
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile d'olive,250,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Olea europaea oil
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile de coco,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Cocos nucifera (Coconut) Oil
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile végétale amande douce,50,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Prunus amygdalus
66,PETIT NUAGE CÂLIN,"Sa mousse légère rappelle le parfum délicat du linge frais, une senteur poudrée qui apaise et réconforte. Petit nuage câlin est une bulle de tendresse, un moment de calme suspendu.",#B7DCC4,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Secs,Soude caustique (NaOH),59,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083346/univers-caresse/produits/vw5bdqa4j1dumkwjodzr.jpg,public,,,"Un savon tendre comme une étreinte, pensé pour envelopper la peau d'une douceur rassurante.",10%,Sodium Hydroxide
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Argiles,Argile rose,5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Kaolin (Bolus Alba) / Illite (Bolus Alba)
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Beurres,Beurre de karité,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Butyrospermum parkii (Shea) Butter
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Liquides,Eau,130,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Aqua
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile d'olive,250,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Olea europaea oil
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile de coco,100,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Cocos nucifera (Coconut) Oil
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Huiles,Huile végétale amande douce,50,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Prunus amygdalus
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Fragrances,Smoothie aux mûres (fragrance),5,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Fragrance
67,PETIT NUAGE DOUCE BAIE,"Un savon tendre et fruité, comme une caresse mauve venue des sous-bois. Sa mousse délicate s'imprègne de la douceur des mûres, un parfum léger et velouté qui évoque les smoothies d'été et les doigts tachés de baies.",#5A4657,PETIT NUAGE,2,SAVON,,9,,1 c. à thé argile blanche ou rose = 5g,Ingrédients Secs,Soude caustique (NaOH),59,0,28,0,https://res.cloudinary.com/dfasrauyy/image/upload/v1773083394/univers-caresse/produits/gncwgz5xektcburqtpzr.jpg,public,,,"Un souffle mauve et fruité, velouté comme un smoothie d'été, doux comme une caresse de mûre.",10%,Sodium Hydroxide
3,PETIT NUAGE DOUILLET,"L'hiver est rude, même pour les plus petits. Petit Nuage Douillet est une version hivernale plus enveloppante, avec davantage de cire d'abeille et de karité pour protéger les lèvres fragilisées par le froid. Toujours sans huile essentielle, sans mica, formulé pour les peaux délicates des tout-petits.",#519A9C,ÉMOLIA,,BAUME À LÈVRES,,18,,"Zéro HE, Zéro Mica, Comestibles et non toxiques",Ingrédients Secs,Arôme de fraises,"0,5",0,0,0,,public,,,"Un câlin pour les petites lèvres quand le froid arrive — doux, sécuritaire et réconfortant.",,Vegetable Oil
3,PETIT NUAGE DOUILLET,"L'hiver est rude, même pour les plus petits. Petit Nuage Douillet est une version hivernale plus enveloppante, avec davantage de cire d'abeille et de karité pour protéger les lèvres fragilisées par le froid. Toujours sans huile essentielle, sans mica, formulé pour les peaux délicates des tout-petits.",#519A9C,ÉMOLIA,,BAUME À LÈVRES,,18,,"Zéro HE, Zéro Mica, Comestibles et non toxiques",Beurres,Beurre de karité,35,0,0,0,,public,,,"Un câlin pour les petites lèvres quand le froid arrive — doux, sécuritaire et réconfortant.",,Butyrospermum parkii (Shea) Butter
3,PETIT NUAGE DOUILLET,"L'hiver est rude, même pour les plus petits. Petit Nuage Douillet est une version hivernale plus enveloppante, avec davantage de cire d'abeille et de karité pour protéger les lèvres fragilisées par le froid. Toujours sans huile essentielle, sans mica, formulé pour les peaux délicates des tout-petits.",#519A9C,ÉMOLIA,,BAUME À LÈVRES,,18,,"Zéro HE, Zéro Mica, Comestibles et non toxiques",Beurres,Beurre de mangue,15,0,0,0,,public,,,"Un câlin pour les petites lèvres quand le froid arrive — doux, sécuritaire et réconfortant.",,Mangifera indica seed butter
